TRANS_DATE,DATE,HOUR,SHIP_TO,VOLUME,TRANSACTION_AMT,TRANSACTION_COUNT
3/14/2025,20250314,9,899387,644.173,1697.66,55
3/14/2025,20250314,10,899387,594.929,1554.86,63
3/14/2025,20250314,11,899387,805.328,2159.91,74
3/14/2025,20250314,12,899387,823.956,2223.01,74
3/14/2025,20250314,13,899387,747.44,1957.14,69
3/14/2025,20250314,14,899387,737.368,1950.59,67
3/14/2025,20250314,15,899387,774.88,2059.05,69
3/14/2025,20250314,16,899387,915.377,2417.85,73
3/14/2025,20250314,17,899387,839.617,2192.33,75
3/14/2025,20250314,18,899387,668.78,1785.27,65
3/14/2025,20250314,19,899387,706.748,1828.72,60
3/14/2025,20250314,20,899387,614.703,1626.17,63
3/14/2025,20250314,21,899387,398.679,1057.29,38
3/14/2025,20250314,22,899387,367.084,960.5,42
3/14/2025,20250314,23,899387,208.446,544.58,24
3/15/2025,20250315,0,899387,262.871,704.96,26
3/15/2025,20250315,1,899387,130.322,336.83,14
3/15/2025,20250315,2,899387,80.975,209.78,13
3/15/2025,20250315,3,899387,161.423,439.42,12
3/15/2025,20250315,4,899387,112.097,276.66,11
3/15/2025,20250315,5,899387,109.35,285.76,12
3/15/2025,20250315,6,899387,141.967,368.49,18
3/15/2025,20250315,7,899387,445.374,1230.87,34
3/15/2025,20250315,8,899387,401.177,1060.49,35
3/15/2025,20250315,9,899387,729.332,1945.93,67
3/15/2025,20250315,10,899387,590.327,1568.54,62
3/15/2025,20250315,11,899387,921.9,2442.04,86
3/15/2025,20250315,12,899387,1131.498,2978.49,96
3/15/2025,20250315,13,899387,923.275,2396.08,85
3/15/2025,20250315,14,899387,677.224,1836.02,61
3/15/2025,20250315,15,899387,849.738,2253.78,91
3/15/2025,20250315,16,899387,694.824,1818.85,63
3/15/2025,20250315,17,899387,688.603,1778.75,63
3/15/2025,20250315,18,899387,679.858,1768.01,58
3/15/2025,20250315,19,899387,628.923,1639.72,60
3/15/2025,20250315,20,899387,541.995,1419.72,57
3/15/2025,20250315,21,899387,460.546,1251.19,43
3/15/2025,20250315,22,899387,227.879,598.45,27
3/15/2025,20250315,23,899387,347.639,910.6,32
3/16/2025,20250316,0,899387,189.605,495.68,21
3/16/2025,20250316,1,899387,74.079,209.36,7
3/16/2025,20250316,2,899387,82.889,225.07,8
3/16/2025,20250316,3,899387,65.617,179.26,11
3/16/2025,20250316,4,899387,39.991,104.23,5
3/16/2025,20250316,5,899387,114.508,307.21,11
3/16/2025,20250316,6,899387,87.764,234.1,8
3/16/2025,20250316,7,899387,191.58,508.81,21
3/16/2025,20250316,8,899387,191.177,520.35,18
3/16/2025,20250316,9,899387,396.745,1042.33,44
3/16/2025,20250316,10,899387,830.676,2221.62,75
3/16/2025,20250316,11,899387,778.704,2052.63,70
3/16/2025,20250316,12,899387,809.491,2137.48,73
3/16/2025,20250316,13,899387,872.651,2263.58,87
3/16/2025,20250316,14,899387,979.056,2579.21,85
3/16/2025,20250316,15,899387,895.273,2378.2,79
3/16/2025,20250316,16,899387,687.11,1849.03,69
3/16/2025,20250316,17,899387,988.368,2581.99,89
3/16/2025,20250316,18,899387,584.219,1555.28,55
3/16/2025,20250316,19,899387,579.298,1556.14,52
3/16/2025,20250316,20,899387,569.227,1492.08,52
3/16/2025,20250316,21,899387,401.839,1095.33,36
3/16/2025,20250316,22,899387,322.438,836.31,35
3/16/2025,20250316,23,899387,207.223,529,22
3/17/2025,20250317,0,899387,187.368,484.04,19
3/17/2025,20250317,1,899387,110.972,284.94,11
3/17/2025,20250317,2,899387,84.305,213.75,7
3/17/2025,20250317,3,899387,47.331,126.27,5
3/17/2025,20250317,4,899387,101.681,275.32,10
3/17/2025,20250317,5,899387,350.708,935.96,28
3/17/2025,20250317,6,899387,390.392,995.51,31
3/17/2025,20250317,7,899387,955.084,2625.3,63
3/17/2025,20250317,8,899387,665.574,1740.13,47
3/17/2025,20250317,9,899387,483.353,1262,48
3/17/2025,20250317,10,899387,499.963,1295.72,46
3/17/2025,20250317,11,899387,800.594,2165.84,65
3/17/2025,20250317,12,899387,951.53,2502.82,79
3/17/2025,20250317,13,899387,1040.377,2836.48,76
3/17/2025,20250317,14,899387,973.989,2635.15,84
3/17/2025,20250317,15,899387,847.007,2194.09,64
3/17/2025,20250317,16,899387,881.372,2297.4,77
3/17/2025,20250317,17,899387,1013.157,2668.15,86
3/17/2025,20250317,18,899387,904.008,2383.01,84
3/17/2025,20250317,19,899387,570.981,1510.32,53
3/17/2025,20250317,20,899387,574.45,1504.03,59
3/17/2025,20250317,21,899387,447.414,1175.53,50
3/17/2025,20250317,22,899387,301.092,765.05,35
3/17/2025,20250317,23,899387,313.824,820.23,31
3/18/2025,20250318,0,899387,123.481,344.61,11
3/18/2025,20250318,1,899387,90.183,225.03,8
3/18/2025,20250318,2,899387,56.366,155.43,7
3/18/2025,20250318,3,899387,90.191,226.99,9
3/18/2025,20250318,4,899387,174.694,460.71,17
3/18/2025,20250318,5,899387,197.443,531.46,19
3/18/2025,20250318,6,899387,538.295,1421.56,44
3/18/2025,20250318,7,899387,811.523,2221.04,65
3/18/2025,20250318,8,899387,698.027,1842.26,59
3/18/2025,20250318,9,899387,700.055,1815.63,58
3/18/2025,20250318,10,899387,596.58,1572.42,52
3/18/2025,20250318,11,899387,975.776,2569.62,85
3/18/2025,20250318,12,899387,1003.161,2662.93,80
3/18/2025,20250318,13,899387,634.94,1684.33,65
3/18/2025,20250318,14,899387,665.74,1800.9,56
3/18/2025,20250318,15,899387,734.742,1954.27,64
3/18/2025,20250318,16,899387,1009.871,2667.23,90
3/18/2025,20250318,17,899387,1256.451,3297.27,107
3/18/2025,20250318,18,899387,941.693,2473.73,88
3/18/2025,20250318,19,899387,838.709,2186.14,71
3/18/2025,20250318,20,899387,652.607,1696.63,65
3/18/2025,20250318,21,899387,400.95,1051.02,36
3/18/2025,20250318,22,899387,274.552,721.02,30
3/18/2025,20250318,23,899387,151.42,387.7,19
3/19/2025,20250319,0,899387,133.58,372.78,15
3/19/2025,20250319,1,899387,102.526,280.76,9
3/19/2025,20250319,2,899387,63.523,169.67,7
3/19/2025,20250319,3,899387,83.1,229.83,9
3/19/2025,20250319,4,899387,120.813,327.76,13
3/19/2025,20250319,5,899387,428.03,1091.54,36
3/19/2025,20250319,6,899387,461.915,1195.03,39
3/19/2025,20250319,7,899387,991.547,2702.14,65
3/19/2025,20250319,8,899387,567.685,1533.16,47
3/19/2025,20250319,9,899387,663.764,1799.54,56
3/19/2025,20250319,10,899387,650.155,1700.91,62
3/19/2025,20250319,11,899387,966.392,2542.65,82
3/19/2025,20250319,12,899387,970.539,2583.71,81
3/19/2025,20250319,13,899387,871.394,2304.34,84
3/19/2025,20250319,14,899387,754.248,1965.18,66
3/19/2025,20250319,15,899387,846.979,2244.08,74
3/19/2025,20250319,16,899387,1083.893,2820.98,90
3/19/2025,20250319,17,899387,1084.126,2930.86,93
3/19/2025,20250319,18,899387,796.78,2114.73,74
3/19/2025,20250319,19,899387,701.333,1862.77,65
3/19/2025,20250319,20,899387,572.771,1500.88,56
3/19/2025,20250319,21,899387,313.369,811.61,33
3/19/2025,20250319,22,899387,268.1,703.37,31
3/19/2025,20250319,23,899387,258.427,710.56,25
3/20/2025,20250320,0,899387,127.754,335.88,17
3/20/2025,20250320,1,899387,117.475,306.05,11
3/20/2025,20250320,2,899387,65.729,164.03,9
3/20/2025,20250320,3,899387,85.68,231.58,8
3/20/2025,20250320,4,899387,183.303,498.13,12
3/20/2025,20250320,5,899387,329.724,879.55,33
3/20/2025,20250320,6,899387,667.923,1747.56,55
3/20/2025,20250320,7,899387,779.818,2145.91,54
3/20/2025,20250320,8,899387,452.49,1192.34,38
3/20/2025,20250320,9,899387,525.353,1400.4,48
3/20/2025,20250320,10,899387,882.216,2324.14,71
3/20/2025,20250320,11,899387,931.146,2487.22,82
3/20/2025,20250320,12,899387,1042.246,2753.41,83
3/20/2025,20250320,13,899387,752.722,2003.71,69
3/20/2025,20250320,14,899387,773.671,2078.08,70
3/20/2025,20250320,15,899387,832.112,2185.74,72
3/20/2025,20250320,16,899387,981.062,2559.64,95
3/20/2025,20250320,17,899387,1202.215,3169.84,117
3/20/2025,20250320,18,899387,1017.371,2678.19,89
3/20/2025,20250320,19,899387,627.39,1674.79,59
3/20/2025,20250320,20,899387,663.836,1767.31,68
3/20/2025,20250320,21,899387,455.445,1226.06,43
3/20/2025,20250320,22,899387,347.75,954.45,35
3/20/2025,20250320,23,899387,191.677,508.89,17
3/21/2025,20250321,0,899387,131.527,352.77,14
3/21/2025,20250321,1,899387,43.605,118.69,7
3/21/2025,20250321,2,899387,88.749,227.84,10
3/21/2025,20250321,3,899387,58.055,145.08,6
3/21/2025,20250321,4,899387,142.167,369.36,15
3/21/2025,20250321,5,899387,261.443,699.77,26
3/21/2025,20250321,6,899387,499.948,1300.68,40
3/21/2025,20250321,7,899387,664.664,1742.75,56
3/21/2025,20250321,8,899387,748.773,1981.88,60
3/21/2025,20250321,9,899387,689.975,1828.77,63
3/21/2025,20250321,10,899387,629.837,1691.4,55
3/21/2025,20250321,11,899387,732.161,1916.3,68
3/21/2025,20250321,12,899387,990.452,2599.73,83
3/21/2025,20250321,13,899387,949.022,2469.19,93
3/21/2025,20250321,14,899387,1051.313,2805.65,89
3/21/2025,20250321,15,899387,851.824,2277.64,73
3/21/2025,20250321,16,899387,1172.001,3109.76,99
3/21/2025,20250321,17,899387,952.407,2509.35,87
3/21/2025,20250321,18,899387,656.202,1746.09,65
3/21/2025,20250321,19,899387,686.989,1800.45,65
3/21/2025,20250321,20,899387,556.176,1514.78,55
3/21/2025,20250321,21,899387,461.625,1244.43,42
3/21/2025,20250321,22,899387,396.415,1033.81,39
3/21/2025,20250321,23,899387,224.626,557.68,24
3/22/2025,20250322,0,899387,138.059,350.18,15
3/22/2025,20250322,1,899387,140.848,364.52,16
3/22/2025,20250322,2,899387,91.986,243.56,9
3/22/2025,20250322,3,899387,67.438,174.92,10
3/22/2025,20250322,4,899387,108.149,277.76,11
3/22/2025,20250322,5,899387,226.402,592.7,20
3/22/2025,20250322,6,899387,198.651,500.21,20
3/22/2025,20250322,7,899387,429.254,1150.55,46
3/22/2025,20250322,8,899387,536.812,1418.73,49
3/22/2025,20250322,9,899387,832.811,2227.07,70
3/22/2025,20250322,10,899387,854.001,2292.02,78
3/22/2025,20250322,11,899387,988.864,2659.34,80
3/22/2025,20250322,12,899387,1015.66,2693.32,99
3/22/2025,20250322,13,899387,762.501,2059.65,67
3/22/2025,20250322,14,899387,824.68,2148.44,77
3/22/2025,20250322,15,899387,923.571,2438.72,86
3/22/2025,20250322,16,899387,844.079,2246.77,75
3/22/2025,20250322,17,899387,723.824,1984.97,71
3/22/2025,20250322,18,899387,562.539,1504.91,62
3/22/2025,20250322,19,899387,653.385,1778.44,66
3/22/2025,20250322,20,899387,364.05,940.67,35
3/22/2025,20250322,21,899387,363.368,956.75,37
3/22/2025,20250322,22,899387,356.733,951.36,37
3/22/2025,20250322,23,899387,230.64,592.16,24
3/23/2025,20250323,0,899387,326.809,903.49,30
3/23/2025,20250323,1,899387,164.9,434.21,16
3/23/2025,20250323,2,899387,145.702,385.74,15
3/23/2025,20250323,3,899387,70.644,173.37,9
3/23/2025,20250323,4,899387,71.65,187.58,8
3/23/2025,20250323,5,899387,61.833,166.8,9
3/23/2025,20250323,6,899387,123.384,323.16,13
3/23/2025,20250323,7,899387,217.368,563.34,22
3/23/2025,20250323,8,899387,287.859,771.24,29
3/23/2025,20250323,9,899387,618.746,1656.5,60
3/23/2025,20250323,10,899387,638.546,1705.01,58
3/23/2025,20250323,11,899387,996.8,2658.32,92
3/23/2025,20250323,12,899387,1149.785,2980.09,105
3/23/2025,20250323,13,899387,837.264,2175.49,75
3/23/2025,20250323,14,899387,912.93,2440.55,80
3/23/2025,20250323,15,899387,815.494,2187.09,77
3/23/2025,20250323,16,899387,866.986,2256.78,73
3/23/2025,20250323,17,899387,1004.764,2651.5,85
3/23/2025,20250323,18,899387,798.121,2119.5,72
3/23/2025,20250323,19,899387,709.561,1863.11,70
3/23/2025,20250323,20,899387,553.752,1423.23,53
3/23/2025,20250323,21,899387,454.503,1198.87,48
3/23/2025,20250323,22,899387,355.11,922.29,39
3/23/2025,20250323,23,899387,213.45,564.39,25
3/24/2025,20250324,0,899387,132.423,359.68,12
3/24/2025,20250324,1,899387,147.74,401.8,16
3/24/2025,20250324,2,899387,108.387,293.44,11
3/24/2025,20250324,3,899387,31.813,81.48,6
3/24/2025,20250324,4,899387,164.043,445.42,18
3/24/2025,20250324,5,899387,208.081,521.39,23
3/24/2025,20250324,6,899387,607.156,1616.95,47
3/24/2025,20250324,7,899387,867.544,2347.8,63
3/24/2025,20250324,8,899387,602.071,1631.09,44
3/24/2025,20250324,9,899387,460.319,1239.13,47
3/24/2025,20250324,10,899387,665.65,1843.12,58
3/24/2025,20250324,11,899387,1026.612,2818.42,81
3/24/2025,20250324,12,899387,955.215,2634.9,87
3/24/2025,20250324,13,899387,805.982,2202.78,72
3/24/2025,20250324,14,899387,589.686,1615.84,59
3/24/2025,20250324,15,899387,816.665,2201.26,78
3/24/2025,20250324,16,899387,878.428,2362.09,85
3/24/2025,20250324,17,899387,1386.29,3777.96,112
3/24/2025,20250324,18,899387,899.674,2485.71,81
3/24/2025,20250324,19,899387,568.505,1539.84,51
3/24/2025,20250324,20,899387,488.874,1314.68,51
3/24/2025,20250324,21,899387,355.333,1014.25,33
3/24/2025,20250324,22,899387,332.116,915.68,34
3/24/2025,20250324,23,899387,277.122,754.7,30
3/25/2025,20250325,0,899387,251.095,729.94,16
3/25/2025,20250325,1,899387,47.667,140.13,6
3/25/2025,20250325,2,899387,68.202,192.97,9
3/25/2025,20250325,3,899387,102.53,291.59,11
3/25/2025,20250325,4,899387,98.324,267.93,10
3/25/2025,20250325,5,899387,340.08,937.78,29
3/25/2025,20250325,6,899387,519.314,1393.01,35
3/25/2025,20250325,7,899387,666.505,1859.48,48
3/25/2025,20250325,8,899387,854.665,2361.56,68
3/25/2025,20250325,9,899387,503.171,1366.91,50
3/25/2025,20250325,10,899387,707.496,1956.92,62
3/25/2025,20250325,11,899387,911.86,2469.69,78
3/25/2025,20250325,12,899387,772.664,2139.35,71
3/25/2025,20250325,13,899387,806.805,2170.63,71
3/25/2025,20250325,14,899387,759.447,2075.73,67
3/25/2025,20250325,15,899387,683.136,1841.04,69
3/25/2025,20250325,16,899387,850.856,2213.48,86
3/25/2025,20250325,17,899387,875.007,2272.15,74
3/25/2025,20250325,18,899387,708.845,1943.2,61
3/25/2025,20250325,19,899387,546.376,1449.97,52
3/25/2025,20250325,20,899387,544.535,1469.37,51
3/25/2025,20250325,21,899387,470.381,1308.8,48
3/25/2025,20250325,22,899387,319.708,891.74,36
3/25/2025,20250325,23,899387,207.562,554.95,24
3/26/2025,20250326,0,899387,125.411,341.68,13
3/26/2025,20250326,1,899387,99.403,267.18,12
3/26/2025,20250326,2,899387,48.233,138.78,6
3/26/2025,20250326,3,899387,118.367,336.36,12
3/26/2025,20250326,4,899387,108.065,299.87,15
3/26/2025,20250326,5,899387,278.013,763.17,27
3/26/2025,20250326,6,899387,680.142,1911.22,51
3/26/2025,20250326,7,899387,865.109,2407.09,65
3/26/2025,20250326,8,899387,820.233,2198.69,64
3/26/2025,20250326,9,899387,561.697,1617.67,50
3/26/2025,20250326,10,899387,570.765,1644.85,52
3/26/2025,20250326,11,899387,828.373,2340.25,75
3/26/2025,20250326,12,899387,818.326,2296.62,73
3/26/2025,20250326,13,899387,723.848,2018.17,65
3/26/2025,20250326,14,899387,819.244,2316.08,77
3/26/2025,20250326,15,899387,778.526,2157.15,69
3/26/2025,20250326,16,899387,1025.913,2875.66,91
3/26/2025,20250326,17,899387,1072.684,3017.65,93
3/26/2025,20250326,18,899387,926.451,2645.04,86
3/26/2025,20250326,19,899387,647.286,1800.62,65
3/26/2025,20250326,20,899387,522.166,1461.27,52
3/26/2025,20250326,21,899387,480.533,1334.16,49
3/26/2025,20250326,22,899387,378.779,1062.39,37
3/26/2025,20250326,23,899387,183.323,525.88,21
3/27/2025,20250327,0,899387,106.712,298.22,13
3/27/2025,20250327,1,899387,105.525,293.14,10
3/27/2025,20250327,2,899387,115.437,306.78,11
3/27/2025,20250327,3,899387,81.147,221.65,11
3/27/2025,20250327,4,899387,109.14,300.23,12
3/27/2025,20250327,5,899387,216.647,620.39,27
3/27/2025,20250327,6,899387,741.531,2122.66,49
3/27/2025,20250327,7,899387,714.95,2041.69,53
3/27/2025,20250327,8,899387,670.836,1885.24,51
3/27/2025,20250327,9,899387,454.87,1279.19,42
3/27/2025,20250327,10,899387,494.132,1378.97,44
3/27/2025,20250327,11,899387,794.5,2218.06,73
3/27/2025,20250327,12,899387,1052.277,3018.22,90
3/27/2025,20250327,13,899387,911.748,2573.24,82
3/27/2025,20250327,14,899387,819.647,2319.87,75
3/27/2025,20250327,15,899387,854.047,2425.82,82
3/27/2025,20250327,16,899387,988.253,2794.33,96
3/27/2025,20250327,17,899387,1168.569,3304.41,103
3/27/2025,20250327,18,899387,504.122,1401.55,51
3/27/2025,20250327,19,899387,358.866,1024.93,39
3/27/2025,20250327,20,899387,438.151,1234.88,47
3/27/2025,20250327,21,899387,417.488,1180.13,36
3/27/2025,20250327,22,899387,324.148,896.94,36
3/27/2025,20250327,23,899387,244.612,696.56,29
3/28/2025,20250328,0,899387,133.267,367.33,16
3/28/2025,20250328,1,899387,80.018,237.35,7
3/28/2025,20250328,2,899387,32.166,103.12,3
3/28/2025,20250328,3,899387,92.658,258.51,11
3/28/2025,20250328,4,899387,109.126,307.09,16
3/28/2025,20250328,5,899387,252.72,678.42,28
3/28/2025,20250328,6,899387,475.787,1314.22,43
3/28/2025,20250328,7,899387,813.794,2299.34,66
3/28/2025,20250328,8,899387,808.861,2266.88,68
3/28/2025,20250328,9,899387,599.872,1649.79,54
3/28/2025,20250328,10,899387,610.591,1734.43,57
3/28/2025,20250328,11,899387,771.767,2155.68,72
3/28/2025,20250328,12,899387,1067.257,2987.72,90
3/28/2025,20250328,13,899387,868.539,2436.48,75
3/28/2025,20250328,14,899387,877.654,2513.12,77
3/28/2025,20250328,15,899387,803.817,2252.64,77
3/28/2025,20250328,16,899387,1071.686,3014.91,92
3/28/2025,20250328,17,899387,906.745,2503.01,92
3/28/2025,20250328,18,899387,747.499,2068.24,80
3/28/2025,20250328,19,899387,610.909,1734.38,59
3/28/2025,20250328,20,899387,526.034,1503.64,51
3/28/2025,20250328,21,899387,333.945,935.78,38
3/28/2025,20250328,22,899387,412.021,1135.5,39
3/28/2025,20250328,23,899387,308.612,831.2,30
3/29/2025,20250329,0,899387,238.644,665.45,21
3/29/2025,20250329,1,899387,105.154,283.57,11
3/29/2025,20250329,2,899387,77.464,207.56,12
3/29/2025,20250329,3,899387,185.768,512.5,20
3/29/2025,20250329,4,899387,141.321,387.96,12
3/29/2025,20250329,5,899387,66.489,176.5,9
3/29/2025,20250329,6,899387,316.668,935.78,20
3/29/2025,20250329,7,899387,464.907,1319.11,38
3/29/2025,20250329,8,899387,299.906,831.75,30
3/29/2025,20250329,9,899387,711.098,1991.17,60
3/29/2025,20250329,10,899387,915.404,2553.59,80
3/29/2025,20250329,11,899387,811.138,2271.41,77
3/29/2025,20250329,12,899387,742.385,2102.12,67
3/29/2025,20250329,13,899387,1076.985,3022.8,92
3/29/2025,20250329,14,899387,1011.069,2832.12,97
3/29/2025,20250329,15,899387,866.121,2367.39,78
3/29/2025,20250329,16,899387,986.106,2711.59,90
3/29/2025,20250329,17,899387,698.845,1935.87,72
3/29/2025,20250329,18,899387,533.725,1527.22,57
3/29/2025,20250329,19,899387,456.367,1262.78,51
3/29/2025,20250329,20,899387,614.648,1722.94,58
3/29/2025,20250329,21,899387,359.596,989.16,38
3/29/2025,20250329,22,899387,331.669,914.79,32
3/29/2025,20250329,23,899387,194.867,519.35,27
3/30/2025,20250330,0,899387,193.606,537.41,25
3/30/2025,20250330,1,899387,115.647,304.01,10
3/30/2025,20250330,2,899387,93.772,263.83,13
3/30/2025,20250330,3,899387,56.552,151.08,7
3/30/2025,20250330,4,899387,103.834,305.65,8
3/30/2025,20250330,5,899387,121.494,318.68,11
3/30/2025,20250330,6,899387,103.825,299.1,13
3/30/2025,20250330,7,899387,289.891,857.63,25
3/30/2025,20250330,8,899387,410.574,1149.36,36
3/30/2025,20250330,9,899387,522.771,1452.79,55
3/30/2025,20250330,10,899387,479.923,1352.65,53
3/30/2025,20250330,11,899387,814.17,2257.14,70
3/30/2025,20250330,12,899387,915.309,2595.1,82
3/30/2025,20250330,13,899387,847.669,2374.9,84
3/30/2025,20250330,14,899387,789.627,2178.65,80
3/30/2025,20250330,15,899387,739.675,2139.93,66
3/30/2025,20250330,16,899387,755.62,2111.48,70
3/30/2025,20250330,17,899387,598.195,1644.14,53
3/30/2025,20250330,18,899387,715.637,1992.11,72
3/30/2025,20250330,19,899387,523.885,1481.38,53
3/30/2025,20250330,20,899387,503.573,1398.14,47
3/30/2025,20250330,21,899387,464.026,1334.04,43
3/30/2025,20250330,22,899387,390.484,1087.92,43
3/30/2025,20250330,23,899387,203.847,560.9,24
3/31/2025,20250331,0,899387,142.003,400.49,14
3/31/2025,20250331,1,899387,49.118,145.02,7
3/31/2025,20250331,2,899387,70.264,204.06,10
3/31/2025,20250331,3,899387,59.656,167.53,7
3/31/2025,20250331,4,899387,125.519,345.2,16
3/31/2025,20250331,5,899387,281.481,768.08,26
3/31/2025,20250331,6,899387,659.544,1806.13,53
3/31/2025,20250331,7,899387,844.712,2387.23,63
3/31/2025,20250331,8,899387,635.629,1802.77,56
3/31/2025,20250331,9,899387,643.641,1841.47,55
3/31/2025,20250331,10,899387,562.101,1556.78,50
3/31/2025,20250331,11,899387,867.108,2442.94,75
3/31/2025,20250331,12,899387,979.369,2750.76,88
3/31/2025,20250331,13,899387,880.398,2464.88,77
3/31/2025,20250331,14,899387,740.517,2012.22,71
3/31/2025,20250331,15,899387,810.439,2249.53,67
3/31/2025,20250331,16,899387,958.6,2652.73,87
3/31/2025,20250331,17,899387,915.458,2551.03,76
3/31/2025,20250331,18,899387,1030.143,2880.54,91
3/31/2025,20250331,19,899387,677.056,1908.77,65
3/31/2025,20250331,20,899387,646.008,1793.23,60
3/31/2025,20250331,21,899387,487.235,1335.01,51
3/31/2025,20250331,22,899387,314.482,884.9,33
3/31/2025,20250331,23,899387,296.845,818.2,35
4/1/2025,20250401,0,899387,173.976,496.09,21
4/1/2025,20250401,1,899387,111.7,298.55,11
4/1/2025,20250401,2,899387,89.596,252.4,10
4/1/2025,20250401,3,899387,82.059,221.67,8
4/1/2025,20250401,4,899387,180.854,482.05,18
4/1/2025,20250401,5,899387,366.265,982.47,36
4/1/2025,20250401,6,899387,500.276,1371.79,44
4/1/2025,20250401,7,899387,709.432,1952.74,63
4/1/2025,20250401,8,899387,872.75,2415.27,73
4/1/2025,20250401,9,899387,628.247,1790.09,57
4/1/2025,20250401,10,899387,713.499,1978.07,59
4/1/2025,20250401,11,899387,1142.529,3147.45,91
4/1/2025,20250401,12,899387,1199.86,3260.37,91
4/1/2025,20250401,13,899387,761.658,2129.78,67
4/1/2025,20250401,14,899387,776.843,2185.2,63
4/1/2025,20250401,15,899387,1125.328,3158.94,92
4/1/2025,20250401,16,899387,1040.963,2753.7,94
4/1/2025,20250401,17,899387,1199.802,3272.67,109
4/1/2025,20250401,18,899387,1230.586,3402.33,111
4/1/2025,20250401,19,899387,733.978,2025.55,73
4/1/2025,20250401,20,899387,672.055,1847.37,59
4/1/2025,20250401,21,899387,419.531,1177.75,42
4/1/2025,20250401,22,899387,320.026,893.03,37
4/1/2025,20250401,23,899387,154.297,412.75,19
4/2/2025,20250402,0,899387,95.767,261.65,14
4/2/2025,20250402,1,899387,69.348,189.58,10
4/2/2025,20250402,2,899387,100.542,272.62,9
4/2/2025,20250402,3,899387,55.587,156.96,8
4/2/2025,20250402,4,899387,93.708,259.12,9
4/2/2025,20250402,5,899387,230.539,627.5,26
4/2/2025,20250402,6,899387,512.86,1406.12,46
4/2/2025,20250402,7,899387,1042.44,2952.64,77
4/2/2025,20250402,8,899387,793.188,2248.71,64
4/2/2025,20250402,9,899387,614.768,1795.36,54
4/2/2025,20250402,10,899387,659.827,1880.27,63
4/2/2025,20250402,11,899387,923.688,2645.31,85
4/2/2025,20250402,12,899387,935.314,2659.3,84
4/2/2025,20250402,13,899387,863.719,2418.9,77
4/2/2025,20250402,14,899387,940.633,2694.27,83
4/2/2025,20250402,15,899387,1071.856,2980.2,89
4/2/2025,20250402,16,899387,1063.479,2969.46,93
4/2/2025,20250402,17,899387,1051.903,2938.34,93
4/2/2025,20250402,18,899387,794.291,2213.45,79
4/2/2025,20250402,19,899387,733.798,2112.97,69
4/2/2025,20250402,20,899387,564.556,1551.71,58
4/2/2025,20250402,21,899387,464.327,1331.56,50
4/2/2025,20250402,22,899387,410.976,1130.7,46
4/2/2025,20250402,23,899387,153.902,431.32,19
4/3/2025,20250403,0,899387,129.115,360.74,19
4/3/2025,20250403,1,899387,82.542,222.52,10
4/3/2025,20250403,2,899387,56.113,153.25,6
4/3/2025,20250403,3,899387,72.356,208.02,8
4/3/2025,20250403,4,899387,66.88,184.21,12
4/3/2025,20250403,5,899387,365.378,1046.23,38
4/3/2025,20250403,6,899387,563.672,1573.49,48
4/3/2025,20250403,7,899387,840.438,2401.14,65
4/3/2025,20250403,8,899387,792.154,2288.03,74
4/3/2025,20250403,9,899387,729.461,2045.93,62
4/3/2025,20250403,10,899387,662.53,1870.58,68
4/3/2025,20250403,11,899387,814.179,2273,75
4/3/2025,20250403,12,899387,905.04,2521.48,81
4/3/2025,20250403,13,899387,819.118,2326.42,75
4/3/2025,20250403,14,899387,775.211,2167.95,72
4/3/2025,20250403,15,899387,873.32,2435.88,78
4/3/2025,20250403,16,899387,1088.246,3063.97,100
4/3/2025,20250403,17,899387,1170.77,3318.36,101
4/3/2025,20250403,18,899387,1060.971,2968.89,92
4/3/2025,20250403,19,899387,668.497,1883.65,67
4/3/2025,20250403,20,899387,623.348,1756.95,64
4/3/2025,20250403,21,899387,555.048,1549.09,55
4/3/2025,20250403,22,899387,296.287,805.41,29
4/3/2025,20250403,23,899387,201.998,563.3,24
4/4/2025,20250404,0,899387,192.751,569.26,23
4/4/2025,20250404,1,899387,75.868,214.24,8
4/4/2025,20250404,2,899387,76.797,209.14,8
4/4/2025,20250404,3,899387,86.606,236.83,9
4/4/2025,20250404,4,899387,164.216,444.57,18
4/4/2025,20250404,5,899387,278.711,763.73,27
4/4/2025,20250404,6,899387,602.605,1762.9,42
4/4/2025,20250404,7,899387,848.803,2341.55,68
4/4/2025,20250404,8,899387,983.182,2754.4,75
4/4/2025,20250404,9,899387,610.355,1727.62,59
4/4/2025,20250404,10,899387,850.108,2416.77,69
4/4/2025,20250404,11,899387,778.436,2223.61,70
4/4/2025,20250404,12,899387,853.844,2395.65,75
4/4/2025,20250404,13,899387,778.096,2194.34,72
4/4/2025,20250404,14,899387,950.607,2670.59,85
4/4/2025,20250404,15,899387,830.144,2333.49,76
4/4/2025,20250404,16,899387,1260.275,3638.06,106
4/4/2025,20250404,17,899387,790.198,2213.04,74
4/4/2025,20250404,18,899387,717.437,2049.64,74
4/4/2025,20250404,19,899387,484.045,1371.82,46
4/4/2025,20250404,20,899387,503.444,1423.38,48
4/4/2025,20250404,21,899387,476.954,1343.52,54
4/4/2025,20250404,22,899387,407.118,1138.4,40
4/4/2025,20250404,23,899387,239.648,687.97,30
4/5/2025,20250405,0,899387,115.937,330.6,15
4/5/2025,20250405,1,899387,239.19,669.69,23
